공간정보일련번호,관리번호,종류,등급,명칭,상태,도엽명,계획기관,표지상황,위치,위치_비고,측량연도,고시일자,고시번호,기준타원체,종축(x)좌표,횡축(y)좌표,정표고(h),직각좌표계원점
2560,7963,공공기준점,4급,9081,양호,부산,부산광역시,동판,부산광역시남구용호2동,늘빛교회앞사거리에서SK뷰방향으로300M지점에위치함.,2009,,,GRS80,278830.813,210453.315,73.11,
2561,7964,공공기준점,4급,9082,양호,부산,부산광역시,동판,부산광역시남구용호4동,늘빛교회에서아이파크방향으로진행중나오는첫코너지점에위치함.,2009,,,GRS80,278995.851,210045.289,62.177,
2562,7965,공공기준점,4급,9083,양호,부산,부산광역시,동판,부산광역시남구용호4동,늘빛교회에서아이파크방향으로진행중에나오는천주교묘지입구부근에위치함.,2009,,,GRS80,279002.754,209801.807,92.72,
2436,7546,공공기준점,4급,B.1328,양호,부산,부산광역시,동판,부산광역시동구범일5동,㈜대빙고정문남동쪽L형측구에위치함.,2010,,,GRS80,281516.3558,205413.8757,2.4228,
2437,7547,공공기준점,4급,B.1329,양호,부산,부산광역시,동판,부산광역시동구범일5동,㈜대빙고정문에서서쪽약40M지점고가차도옆길안전지대중앙에위치함.,2010,,,GRS80,281495.0926,205319.5164,2.5386,
2438,7548,공공기준점,4급,B.1330,양호,부산,부산광역시,동판,부산광역시남구문현1동,희망8길65번가옥맞은편가로등옆4M지점에위치함.,2010,,,GRS80,283294.9808,207144.2233,78.9697,
2439,7549,공공기준점,4급,B.1331,양호,부산,부산광역시,동판,부산광역시남구문현1동,명문글로벌유치원진입로맞은편난간꺽어지는곳L형측구에위치함.,2010,,,GRS80,283312.3741,207097.8578,77.7934,
2440,7550,공공기준점,4급,B.1332,양호,부산,부산광역시,동판,부산광역시남구문현1동,희망8길47번가옥남쪽약10M지점삼거리우수맨홀옆에위치함.,2010,,,GRS80,283344.3294,207150.2978,89.0155,
2441,7551,공공기준점,4급,B.1333,양호,부산,부산광역시,동판,부산광역시남구문현1동,서광3길10번가옥앞에위치함.,2010,,,GRS80,282852.8725,207208.3094,77.9045,
2442,7552,공공기준점,4급,B.1334,양호,부산,부산광역시,동판,부산광역시남구문현1동,광덕사주차장입구우수받이옆에위치함.,2010,,,GRS80,282798.8939,207238.8695,77.5174,
2443,7553,공공기준점,4급,B.1335,양호,부산,부산광역시,동판,부산광역시남구대연6동,중앙고길143번가옥앞계단아래끝지점에위치함.,2010,,,GRS80,282395.7599,207134.3572,69.536,
2444,7554,공공기준점,4급,B.1336,양호,부산,부산광역시,동판,부산광역시남구대연6동,부산중앙고등학교앞중앙서점서쪽진입로앞에위치함.,2010,,,GRS80,282402.1931,207154.044,67.8234,
2445,7555,공공기준점,4급,B.1337,양호,부산,부산광역시,동판,부산광역시남구대연6동,한누리어린이집진입로맞은편우수맨홀옆에위치함.,2010,,,GRS80,282355.4997,207124.2207,83.7508,
2446,7556,공공기준점,4급,B.1338,양호,부산,부산광역시,동판,부산광역시남구대연6동,중앙고길135번가옥앞계단위우수받이옆에위치함.,2010,,,GRS80,282355.1527,207150.8011,82.9546,
2447,7557,공공기준점,4급,B.1339,양호,부산,부산광역시,동판,부산광역시남구문현3동,문현6길29번가옥북동쪽가드레일시작부분에위치함.,2010,,,GRS80,282196.6562,206940.4914,35.1449,
2448,7558,공공기준점,4급,B.1340,양호,부산,부산광역시,동판,부산광역시남구문현3동,문현6길20번가옥앞공터L형측구옆에위치함.,2010,,,GRS80,282165.4405,206901.6211,25.7798,
2449,7559,공공기준점,4급,B.1341,양호,부산,부산광역시,동판,부산광역시남구문현4동,대송주택가동북서쪽진출입로우수맨홀옆에위치함.,2010,,,GRS80,281908.7641,207057.2299,33.6653,
2450,7560,공공기준점,4급,B.1342,양호,부산,부산광역시,동판,부산광역시남구문현4동,새마을금고(동제당로2)앞교통섬서쪽모서리에위치함.,2010,,,GRS80,281984.0661,207002.8751,26.2108,
2451,7561,공공기준점,4급,B.1343,양호,부산,부산광역시,동판,부산광역시남구우암1동,당산로94번길7번가옥앞에위치함.,2010,,,GRS80,281385.2282,206984.3578,58.7634,
2452,7926,공공기준점,4급,9039,양호,부산,부산광역시,동판,부산광역시사하구감천2동,남구메트로시티뒤편산책로길앞에위치,2009,,,GRS80,277903.095,200966.127,146.298,
2453,7927,공공기준점,4급,9040,양호,부산,부산광역시,동판,부산광역시서구암남동,서구마리아소녀원앞에위치,2009,,,GRS80,276390.557,201233.769,86.595,
2454,7928,공공기준점,4급,9041,양호,부산,부산광역시,동판,부산광역시서구암남동,서구구호병원앞주유소출구쪽에위치,2009,,,GRS80,276200.56,201119.986,54.038,
2455,7929,공공기준점,4급,9042,양호,부산,부산광역시,동판,부산광역시영도구청학2동,영도구청학스카이마트20여m위쪽에위치,2009,,,GRS80,277099.634,205399.944,108.054,
2456,7930,공공기준점,4급,9043,양호,부산,부산광역시,동판,부산광역시영도구청학2동,영도구청학스카이마트50여m밑도로끝에위치,2009,,,GRS80,277189.456,205421.246,91.126,
2457,7931,공공기준점,4급,9044,양호,부산,부산광역시,동판,부산광역시동구초량2동,동구초량성당주차장입구에위치,2009,,,GRS80,280318.246,203397.597,30.43,
2458,7932,공공기준점,4급,9045,양호,부산,부산광역시,동판,부산광역시동구초량4동,동구해룡약국정류장버스표지판앞에위치,2009,,,GRS80,280393.274,203247.301,29.708,
2459,7933,공공기준점,4급,9048,양호,부산,부산광역시,동판,부산광역시동래구온천1동,동래허브스카이밑70여m지점남도세차장앞에위치,2009,,,GRS80,291537.894,207667.728,9.971,
2460,7934,공공기준점,4급,9049,양호,부산,부산광역시,동판,부산광역시동래구안락1동,동래안락성당뒤호호수퍼앞,2009,,,GRS80,289059.325,209202.551,7.311,
2461,7935,공공기준점,4급,9053,양호,부산,부산광역시,동판,부산광역시남구용호1동,"남구LG메트로시티내LG자이아파트""ㄷ""자도로내에위치",2009,,,GRS80,281983.427,210070.839,3.447,
2712,7242,공공기준점,4급,B.022,양호,부산,부산광역시,동판,부산광역시부산진구부암3동,마시조아식당맞은편도로갓길에위치함.,2010,,,GRS80,285958.925,203644.806,68.8231,
2713,7243,공공기준점,4급,B.023,양호,부산,부산광역시,동판,부산광역시부산진구부암3동,해울3길입구삼거리에위치함.,2010,,,GRS80,286066.305,203624.542,85.7982,
2714,7610,공공기준점,4급,B.1392,양호,부산,부산광역시,동판,부산광역시영도구영선1동,25탑할인매장맞은편옷수선가게(가건물)앞에위치함.,2010,,,GRS80,276693.7124,203932.9407,21.2196,
2715,7611,공공기준점,4급,B.1393,양호,부산,부산광역시,동판,부산광역시영도구봉래1동,봉래교차로남쪽화단남서쪽모서리에위치함.,2010,,,GRS80,277373.224,204070.9525,8.2374,
2716,7612,공공기준점,4급,B.1394,양호,부산,부산광역시,동판,부산광역시영도구봉래1동,봉래탕(대교로2번길7)동쪽안전지대에위치함.,2010,,,GRS80,277453.1472,204102.768,7.6485,
2717,7613,공공기준점,4급,B.1395,양호,부산,부산광역시,동판,부산광역시영도구신선1동,신선하나공영주차장앞삼거리남쪽모서리상수맨홀옆에위치함.,2010,,,GRS80,277147.0572,204375.4043,66.5904,
2718,7614,공공기준점,4급,B.1396,양호,부산,부산광역시,동판,부산광역시영도구신선1동,이광슈퍼(하나길595)북동쪽주차장앞에위치함.,2010,,,GRS80,277076.2388,204346.7677,66.4733,
2719,7615,공공기준점,4급,B.1397,양호,부산,부산광역시,동판,부산광역시영도구신선1동,참우물길83번가옥앞계단옆에위치함.,2010,,,GRS80,277116.7741,204247.4857,40.1526,
2720,7616,공공기준점,4급,B.1398,양호,부산,부산광역시,동판,부산광역시영도구신선1동,참우물길79번가옥앞경계석에위치함.,2010,,,GRS80,277133.3437,204254.2134,41.2464,
2721,7617,공공기준점,4급,B.1399,양호,부산,부산광역시,동판,부산광역시영도구봉래4동,명신주차장북동쪽고가도로시작지점안전지대에위치함.,2010,,,GRS80,277604.9046,204634.1544,4.6162,
2722,7618,공공기준점,4급,B.1400,양호,부산,부산광역시,동판,부산광역시영도구봉래4동,한진중공업주차장북동쪽고가도로끝지점안전지대에위치함.,2010,,,GRS80,277651.5307,204767.449,4.2732,
2723,7619,공공기준점,4급,B.1401,양호,부산,부산광역시,동판,부산광역시영도구청학1동,생활건축(하나길898)맞은편합류도로확폭구간에위치함.,2010,,,GRS80,277516.15,205015.9447,49.3449,
2724,7620,공공기준점,4급,B.1402,양호,부산,부산광역시,동판,부산광역시영도구청학1동,경북지업사(하나길771)앞에위치함.,2010,,,GRS80,277529.6054,204968.4952,49.7123,
2725,7621,공공기준점,4급,B.1403,양호,부산,부산광역시,동판,부산광역시영도구청학1동,청학소방서앞삼거리안전지대서쪽끝지점에위치함.,2010,,,GRS80,278019.0353,205164.0445,2.9426,
2726,7622,공공기준점,4급,B.1404,양호,부산,부산광역시,동판,부산광역시영도구청학1동,SK부산주유소버스정류장에서북동쪽으로약70M지점한진중공업진입로모서리에위치함.,2010,,,GRS80,277990.4845,205094.4396,2.2492,
2727,7623,공공기준점,4급,B.1405,양호,부산,부산광역시,동판,부산광역시영도구청학1동,SK태종로주유소출구에위치함.,2010,,,GRS80,277969.7156,205294.541,6.5763,
2728,7624,공공기준점,4급,B.1406,양호,부산,부산광역시,동판,부산광역시영도구청학1동,요창기업앞삼거리남서쪽면중앙에위치함.,2010,,,GRS80,278054.1644,205335.4049,2.4243,
2729,7625,공공기준점,4급,B.1407,양호,부산,부산광역시,동판,부산광역시영도구청학1동,청학1동경로당앞안전지대에위치함.,2010,,,GRS80,277905.8506,205529.7644,2.4542,
2730,7626,공공기준점,4급,B.1408,양호,부산,부산광역시,동판,부산광역시영도구청학2동,해양로73번길73번가옥앞횡단보도모서리에위치함.,2010,,,GRS80,277782.2405,205806.0628,3.024,
2731,7627,공공기준점,4급,B.1409,양호,부산,부산광역시,동판,부산광역시영도구청학2동,진세조선㈜제1공장출입구앞에위치함.,2010,,,GRS80,277657.8908,206049.0868,3.3527,
2732,7628,공공기준점,4급,B.1410,양호,부산,부산광역시,동판,부산광역시영도구청학2동,S-OIL대성주유소앞삼거리화단북서쪽모서리에위치함.,2010,,,GRS80,277512.4822,206190.9418,4.325,
2733,7629,공공기준점,4급,B.1411,양호,부산,부산광역시,동판,부산광역시영도구청학2동,늘푸른환경정문남동쪽약10M지점L형측구에위치함.,2010,,,GRS80,277369.7428,206357.186,8.1545,
2734,7630,공공기준점,4급,B.1412,양호,부산,부산광역시,동판,부산광역시영도구청학2동,세명렌트카주차장입구에위치함.,2010,,,GRS80,277159.4116,206035.5367,41.2723,
2735,7631,공공기준점,4급,B.1413,양호,부산,부산광역시,동판,부산광역시영도구청학2동,세진여객앞볼라드옆에위치함.,2010,,,GRS80,277229.3192,206047.8777,35.9426,
2736,7632,공공기준점,4급,B.1414,양호,부산,부산광역시,동판,부산광역시영도구청학1동,안동청과(태종로136)맞은편삼거리안전지대중앙에위치함.,2010,,,GRS80,277860.8655,205507.4214,6.8872,
2737,7633,공공기준점,4급,B.1415,양호,부산,부산광역시,동판,부산광역시영도구청학2동,다빈피아노(일산봉로52)동쪽가드레일시작부분에위치함.,2010,,,GRS80,276701.4905,205954.9499,112.186,
2738,7999,공공기준점,4급,9123,양호,부산,부산광역시,동판,부산광역시진구당감2동,부산상사에서부산철동차량관리단으로직진하영나오는코너부근에위치함.,2009,,,GRS80,284774.219,204197.573,23.769,
2739,8000,공공기준점,4급,9124,양호,부산,부산광역시,동판,부산광역시진구당감2동,부산상사에서철도차량관리단으로200M지점에위치함.,2009,,,GRS80,284799.249,204321.638,24.66,
2740,8001,공공기준점,4급,9125,양호,부산,부산광역시,동판,부산광역시진구당감2동,부산철도차량관리단운동장입구부근에위치함.,2009,,,GRS80,284658.378,204180.009,17.606,
2741,8002,공공기준점,4급,9128,양호,부산,부산광역시,동판,부산광역시서구서대신4동,구덕운동장에서구덕산방향으로직진하여나오는수원경로당앞횡단보도부근에,2009,,,GRS80,280537.604,200880.62,123.279,
2742,8003,공공기준점,4급,9129,양호,부산,부산광역시,동판,부산광역시서구서대신4동,구덕산방향으로진행중안성약국앞부근에위치함.,2009,,,GRS80,280318.138,201023.158,88.322,
2743,8004,공공기준점,4급,9130,양호,부산,부산광역시,동판,부산광역시서구서대신4동,구덕운동장옆장뚝배기앞의안전지대에위치함.,2009,,,GRS80,279994.006,201195.124,57.767,
2744,8005,공공기준점,4급,9131,양호,부산,부산광역시,동판,부산광역시영도구동삼1동,함지그린아파트앞입구부근에위치함.,2009,,,GRS80,274887.646,205639.29,26.013,
2745,8006,공공기준점,4급,9132,양호,부산,부산광역시,동판,부산광역시영도구동삼1동,영도남고교교문입구부근에위치함.,2009,,,GRS80,274830.096,205795.359,12.267,
2746,8007,공공기준점,4급,9133,양호,부산,부산광역시,동판,부산광역시영도구동삼1동,영도중리출장소앞횟집촌입구에위치함.,2009,,,GRS80,274738.737,205995.888,6.985,
2747,8008,공공기준점,4급,9134,양호,부산,부산광역시,동판,부산광역시영도구동삼1동,영도부산남고앞삼거리의113번버스회사앞에위치함.,2009,,,GRS80,274825.857,206114.542,11.37,
2748,8009,공공기준점,4급,9135,양호,부산,부산광역시,동판,부산광역시영도구동삼1동,함지그린아파트에서태종대방향으로진행중돼지국밥집앞도로부근에위치,2009,,,GRS80,274911.448,206220.166,16.157,
2749,8010,공공기준점,4급,9136,양호,부산,부산광역시,동판,부산광역시영도구동삼1동,동삼중리삼거리앞목욕탕입구부근에위치함.,2009,,,GRS80,275060.86,206445.441,25.597,
2750,8011,공공기준점,4급,9137,양호,부산,부산광역시,동판,부산광역시사하구감천2동,예슈교장로회한국총교회에서150M남동쪽지점에위치함.,2009,,,GRS80,277916.393,200734.547,143.257,
2751,8012,공공기준점,4급,9138,양호,부산,부산광역시,동판,부산광역시사하구감천2동,예슈교장로회한국총교회에서250M남동쪽지점에위치함.,2009,,,GRS80,277836.082,200737.37,142.423,
2752,8013,공공기준점,4급,9139,양호,부산,부산광역시,동판,부산광역시사하구감천2동,서구종합사회복지관에서북서쪽150M지점코너부근에위치함.,2009,,,GRS80,277752.028,200614.518,114.37,
2753,8014,공공기준점,4급,9140,양호,부산,부산광역시,동판,부산광역시사하구감천2동,서구종합사회복지관에서북서쪽70M지점에위치함.,2009,,,GRS80,277652.477,200717.99,86.934,
